key,deviceID,date,sceneName,currentGame,timeElapsed,upgradeAmount,speedUpgrade,infectionRateUpgrade,infectionRadiusUpgrade,UpgradeSystemExpandedOrCollapsed,UpgradeSystemInteractions,InfectionPercentage,BTesting
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,15.016925811767578,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,30.04804229736328,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,38.179832458496094,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,38.413055419921875,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,45.07865524291992,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,53.34389877319336,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,10.651660919189453,1,1,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,15.01744556427002,1,1,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,27.082176208496094,2,1,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,30.048179626464844,2,1,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,37.17998504638672,2,1,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,15.017424583435059,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,21.68292808532715,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,15.017827987670898,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,30.03275489807129,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,32.932559967041016,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,33.1328125,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,45.06362533569336,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,60.0942497253418,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,75.12579345703125,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,90.15680694580078,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,105.18744659423828,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,114.45223999023438,2,0,2,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,2.979084014892578,1,0,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000527381896973,1,0,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.000654220581055,1,0,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,45.00122833251953,1,0,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000682830810547,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.001779556274414,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,45.00316619873047,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,60.00361251831055,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000848770141602,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000787734985352,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.001548767089844,2,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,45.002418518066406,3,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,60.002742767333984,3,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,75.00262451171875,3,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,90.00274658203125,4,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.001036643981934,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.002010345458984,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,45.00227355957031,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,60.00234603881836,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,75.00289154052734,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,90.00296020507812,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,105.00364685058594,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000702857971191,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.0007381439209,2,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000829696655273,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.00055980682373,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,3.461481809616089,1,1,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,0.9223384857177734,1,1,0,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,0,2.7059643268585205,1,1,0,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,0,15.00046157836914,1,1,0,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,0,30.001373291015625,1,1,0,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,0,45.00182342529297,1,1,0,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,0,60.0020751953125,1,1,0,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,1,3.222172498703003,1,0,1,,,,,
my_unique_key,9e6083c21356ca1adb20e2f8875f3f16d06c8748,,,0,15.000683784484863,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,15.017642974853516,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,21.482839584350586,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,15.017952919006348,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,30.048686981201172,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,45.079769134521484,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,60.094032287597656,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,63.160072326660156,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,65.39312744140625,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,75.12393951416016,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,90.15406799316406,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,105.184814453125,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,120.21595001220703,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,135.24688720703125,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,150.27818298339844,2,0,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,164.80909729003906,3,1,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,165.30923461914062,3,1,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,165.44244384765625,4,2,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,176.67332458496094,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,180.33949279785156,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,195.37046813964844,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,210.40208435058594,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,225.43235778808594,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,240.4629669189453,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,255.493896484375,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,270.52520751953125,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,285.55621337890625,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,300.5872497558594,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,315.6171569824219,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,330.6478576660156,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,345.6782531738281,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,360.7088317871094,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,375.7396545410156,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,390.7704162597656,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,405.8017578125,5,2,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,413.766845703125,6,3,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,420.83233642578125,6,3,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,435.8495788574219,6,3,3,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,15.018162727355957,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,30.049062728881836,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,45.07950973510742,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,60.10957717895508,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,75.14015197753906,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,90.17225646972656,0,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,105.20244598388672,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,120.232421875,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,135.26351928710938,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,150.2942352294922,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,165.32456970214844,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,180.35475158691406,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,0,195.38612365722656,1,0,0,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,12.451951026916504,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,15.018527030944824,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,30.049419403076172,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,45.08028793334961,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,60.11083984375,1,0,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,75.1422348022461,2,1,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,90.17367553710938,2,1,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,105.20394134521484,3,2,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,120.23503875732422,3,2,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,135.26611328125,3,2,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,150.2965087890625,3,2,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,165.3274383544922,3,2,1,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,179.32513427734375,5,2,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,180.35833740234375,5,2,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,195.3886260986328,5,2,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,210.41995239257812,5,2,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,225.45103454589844,5,2,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,240.48208618164062,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,255.51292419433594,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,270.5434265136719,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,285.5742492675781,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,300.5885314941406,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,315.618896484375,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,330.6496887207031,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,345.68048095703125,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,360.7106018066406,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,375.7424011230469,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,390.7730712890625,6,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,405.80426025390625,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,420.83563232421875,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,435.8668212890625,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,450.8808288574219,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,465.9113464355469,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,480.94146728515625,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,1,491.97265625,7,3,2,,,,,
my_unique_key,f2906b7eb58ff68a14ca7cd878f89ca3,,,2,15.01781940460205,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,15.000080108642578,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,30.00053596496582,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,32.14611053466797,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,32.994049072265625,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,45.0006103515625,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,60.00129318237305,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,75.00152587890625,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,90.00218200683594,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,105.00334930419922,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,120.00392150878906,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,0,135.0044403076172,1,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,5.488221168518066,1,1,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000763893127441,1,1,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.001239776611328,1,1,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,31.880033493041992,2,2,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,45.001853942871094,2,2,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,50.48889923095703,3,2,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,60.0030517578125,3,2,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,75.00299072265625,3,2,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,83.21627044677734,4,3,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,90.0031967163086,4,3,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,15.000655174255371,0,0,0,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,27.276859283447266,1,0,1,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,27.990022659301758,2,0,2,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,30.001880645751953,2,0,2,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,45.001983642578125,2,0,2,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,60.002716064453125,2,0,2,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,72.9901123046875,3,0,3,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,73.36609649658203,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,75.00373077392578,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,90.00360870361328,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,105.00462341308594,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,120.00523376464844,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,135.00511169433594,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,150.00588989257812,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,165.00648498535156,4,0,4,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,170.07106018066406,5,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,180.00794982910156,5,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,195.00784301757812,5,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,210.0081329345703,5,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,225.0080108642578,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,240.00830078125,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,255.00991821289062,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,270.0103454589844,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,285.0112609863281,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,300.0120849609375,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,315.0126647949219,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,330.01446533203125,6,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,345.0148010253906,7,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,360.0155944824219,7,0,5,,,,,
my_unique_key,0a6d21d64faca3cabf6cf200d9b344ff393b3186,,,1,375.017333984375,7,0,5,,,,,
